Image Name,Layout Area,Number of Edges,Width,Height
p_0905.jpg,97724.5,391,334.0957946457872,451.1108511219831
p_0477.jpg,99811.0,405,458.57714727186305,328.3900120283807
p_0250.jpg,100120.0,403,306.0228749619871,477.59501672442104
p_0869.jpg,128300.0,208,337.013352851189,449.02783878062615
p_0991.jpg,74680.5,66,350.30415355801875,402.85605369660266
p_1091.jpg,110426.5,394,330.0969554539999,449.11134476875554
p_0801.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_0509.jpg,121011.5,310,488.9468273749202,290.36700914532287
p_1002.jpg,101632.0,437,335.0,450.0
p_0515.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0718.jpg,101625.5,614,405.664886328605,362.008287197959
p_0814.jpg,120380.0,281,452.0099556425721,334.0059879702758
p_0746.jpg,106679.0,399,447.59133146208274,333.4336515710434
p_0061.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_0473.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0126.jpg,133543.0,167,450.0,335.0
p_0082.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0833.jpg,139617.0,30,451.0,336.0
p_0229.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0972.jpg,95870.5,312,336.00595232822883,451.00443456799843
p_0267.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0540.jpg,148318.0,43,452.00442475710344,335.0014925339886
p_0131.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0686.jpg,144115.5,74,329.05470669783773,454.0539615508271
p_0854.jpg,131235.0,291,450.0,335.0
p_0485.jpg,129953.0,332,451.0,336.0
p_0779.jpg,126187.5,250,450.28435460273323,336.1800113034682
p_0337.jpg,88820.0,375,454.12883634492977,316.76489704511135
p_0750.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0351.jpg,123479.5,318,451.0,336.0
p_0561.jpg,146672.0,54,451.03990954238185,332.03764846776033
p_0578.jpg,131235.0,291,450.0,335.0
p_1103.jpg,149851.5,18,451.0,336.0
p_1010.jpg,98813.5,392,293.64093720052045,484.90514536350304
p_0118.jpg,135722.0,226,451.0,336.0
p_1138.jpg,128300.0,208,337.013352851189,449.02783878062615
p_1072.jpg,98504.0,448,335.2924096963723,451.4000443065995
p_0806.jpg,137389.5,193,335.0,450.0
p_0321.jpg,139617.0,30,451.0,336.0
p_0986.jpg,136593.5,216,451.0,336.0
p_0778.jpg,144512.0,94,451.0,336.0
p_1020.jpg,148318.0,43,452.00442475710344,335.0014925339886
p_0582.jpg,139518.5,175,451.0,336.0
p_0002.jpg,129953.0,332,451.0,336.0
p_1005.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0652.jpg,144062.0,76,457.2461044120551,322.18783341398847
p_0756.jpg,147362.0,52,451.0,336.0
p_0655.jpg,103207.0,423,332.3988567970714,453.47657050833396
p_0111.jpg,129621.5,96,335.00597009605667,451.00443456799843
p_0820.jpg,112031.5,555,324.4225639501667,455.80368581221455
p_0807.jpg,122655.0,95,451.0,336.0
p_0107.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_1180.jpg,76108.5,675,451.0,336.0
p_0406.jpg,103931.0,440,451.0,336.0
p_0159.jpg,139518.5,175,451.0,336.0
p_0261.jpg,81117.5,78,451.0,336.0
p_0385.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0274.jpg,145731.0,64,449.0901913869863,328.0746866187637
p_0475.jpg,148022.5,45,451.0,336.0
p_0987.jpg,107211.0,231,448.68363018946883,323.012383663537
p_1095.jpg,135722.0,226,451.0,336.0
p_0536.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0575.jpg,140448.0,136,449.01781701843413,336.0133925902359
p_0887.jpg,147685.0,47,451.03990954238185,333.0375354220602
p_0835.jpg,122566.5,365,463.24939287601876,321.895945920417
p_0197.jpg,99140.0,462,335.2924096963723,451.4432411721323
p_0022.jpg,76018.0,674,451.0,336.0
p_0701.jpg,128300.0,208,337.013352851189,449.02783878062615
p_0584.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0693.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0010.jpg,127395.0,233,438.6570414344217,332.54323027239633
p_0908.jpg,103931.0,440,451.0,336.0
p_1129.jpg,137389.5,193,335.0,450.0
p_1085.jpg,144512.0,94,451.0,336.0
p_1113.jpg,151500.0,6,451.0,336.0
p_0336.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0564.jpg,88838.0,166,459.8369276167368,324.11880537852164
p_0786.jpg,103931.0,440,451.0,336.0
p_0410.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0342.jpg,145262.0,63,455.0890022841686,328.0746866187637
p_1056.jpg,150102.0,29,335.0,450.0
p_1067.jpg,105393.0,582,285.07016680108774,477.74574828040073
p_1122.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_0688.jpg,74680.5,66,350.30415355801875,402.85605369660266
p_0903.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0956.jpg,144115.5,74,329.05470669783773,454.0539615508271
p_0961.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0759.jpg,144036.0,80,451.07094785632114,329.05470669783773
p_0196.jpg,122566.5,365,463.24939287601876,321.895945920417
p_0724.jpg,97724.5,391,334.0957946457872,451.1108511219831
p_1026.jpg,132640.5,270,451.0,336.0
p_1073.jpg,133105.0,231,450.111097397076,329.07445965920846
p_0868.jpg,145633.0,62,456.13265614292516,326.0981447355995
p_0580.jpg,145633.0,62,456.13265614292516,326.0981447355995
p_0603.jpg,151500.0,6,451.0,336.0
p_0732.jpg,135722.0,226,451.0,336.0
p_0232.jpg,132640.5,270,451.0,336.0
p_0289.jpg,139518.5,175,451.0,336.0
p_0526.jpg,71400.0,718,324.4102341172362,441.13149966874954
p_0920.jpg,133411.0,241,450.03999822238023,334.0239512370333
p_1003.jpg,145633.0,62,456.13265614292516,326.0981447355995
p_0376.jpg,144062.0,76,457.2461044120551,322.18783341398847
p_0700.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_1167.jpg,93540.5,398,435.6604182158393,331.03776219639957
p_0296.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0394.jpg,106600.0,240,449.7554891271478,321.62400407929755
p_1183.jpg,93540.5,398,435.6604182158393,331.03776219639957
p_0573.jpg,149851.5,18,451.0,336.0
p_0976.jpg,145633.0,62,456.13265614292516,326.0981447355995
p_0628.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_0912.jpg,88820.0,375,454.12883634492977,316.76489704511135
p_0072.jpg,135554.5,149,451.0,336.0
p_0538.jpg,108416.0,678,325.7299494980466,453.8116349323803
p_0506.jpg,98008.0,339,336.05356715857073,450.0711054933431
p_0400.jpg,99265.0,471,336.0372003216311,451.0543204537564
p_0979.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_0180.jpg,100120.0,403,306.0228749619871,477.59501672442104
p_0954.jpg,146655.0,51,450.0177774266257,333.0135132393279
p_1165.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0148.jpg,137389.5,193,335.0,450.0
p_0781.jpg,146655.0,51,450.0177774266257,333.0135132393279
p_1142.jpg,140448.0,136,449.01781701843413,336.0133925902359
p_1027.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_0755.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0811.jpg,148318.0,43,452.00442475710344,335.0014925339886
p_0040.jpg,99265.0,471,336.0372003216311,451.0543204537564
p_0591.jpg,101632.0,437,335.0,450.0
p_0109.jpg,151357.5,16,451.0,336.0
p_0151.jpg,122655.0,95,451.0,336.0
p_0535.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_1041.jpg,128058.0,298,450.00444442249676,336.00595232822883
p_1032.jpg,105105.0,337,335.0373113550191,450.05444115129006
p_1036.jpg,147003.0,52,451.01773801038024,333.0135132393279
p_0208.jpg,150755.5,14,451.0,336.0
p_0685.jpg,139617.0,30,451.0,336.0
p_0672.jpg,147259.5,98,452.07079091664394,334.0538878684096
p_0015.jpg,88838.0,166,459.8369276167368,324.11880537852164
p_0981.jpg,144512.0,94,451.0,336.0
p_0955.jpg,103931.0,440,451.0,336.0
p_0950.jpg,126625.5,362,451.0,336.0
p_0625.jpg,149614.5,26,451.00443456799843,335.00597009605667
p_0968.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_0145.jpg,151357.5,16,451.0,336.0
p_0032.jpg,151331.5,10,451.0,336.0
p_0809.jpg,105105.0,337,335.0373113550191,450.05444115129006
p_0018.jpg,145917.5,102,332.03764846776033,455.03955871989854
p_0144.jpg,74680.5,66,350.30415355801875,402.85605369660266
p_0222.jpg,115285.5,336,419.98690455774926,338.49224511057855
p_0771.jpg,98625.0,449,451.0,336.0
p_0472.jpg,99265.0,471,336.0372003216311,451.0543204537564
p_0081.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_0344.jpg,105393.0,582,285.07016680108774,477.74574828040073
p_0327.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0843.jpg,144062.0,76,457.2461044120551,322.18783341398847
p_0996.jpg,126625.5,362,451.0,336.0
p_0810.jpg,149370.5,28,451.0,336.0
p_0964.jpg,106567.0,182,451.0,336.0
p_0846.jpg,144512.0,94,451.0,336.0
p_0284.jpg,71400.0,718,324.4102341172362,441.13149966874954
p_0842.jpg,126625.5,362,451.0,336.0
p_0029.jpg,150254.0,48,451.0,336.0
p_0800.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0870.jpg,128058.0,298,450.00444442249676,336.00595232822883
p_0990.jpg,108123.5,520,435.6432026326131,331.6157414840255
p_0073.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0648.jpg,108416.0,678,325.7299494980466,453.8116349323803
p_0121.jpg,106567.0,182,451.0,336.0
p_0405.jpg,127395.0,233,438.6570414344217,332.54323027239633
p_0150.jpg,112031.5,555,324.4225639501667,455.80368581221455
p_0244.jpg,149200.0,28,451.0,336.0
p_0363.jpg,151500.0,6,451.0,336.0
p_0388.jpg,92965.0,481,337.50259258263486,415.88580163309257
p_0401.jpg,149370.5,28,451.0,336.0
p_0633.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0607.jpg,102174.0,330,335.00597009605667,451.00443456799843
p_0731.jpg,146655.0,51,450.0177774266257,333.0135132393279
p_0461.jpg,147003.0,52,451.01773801038024,333.0135132393279
p_0790.jpg,145917.5,102,332.03764846776033,455.03955871989854
p_1022.jpg,151357.5,16,451.0,336.0
p_0450.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_0384.jpg,95870.5,312,336.00595232822883,451.00443456799843
p_0604.jpg,136364.5,218,337.013352851189,449.01781701843413
p_0193.jpg,131235.0,291,450.0,335.0
p_0510.jpg,121011.5,310,488.9468273749202,290.36700914532287
p_0013.jpg,124609.0,259,436.033255612459,325.74376433018637
p_0725.jpg,145262.0,63,455.0890022841686,328.0746866187637
p_1119.jpg,139617.0,30,451.0,336.0
p_0596.jpg,128058.0,298,450.00444442249676,336.00595232822883
p_0407.jpg,103931.0,440,451.0,336.0
p_0651.jpg,76108.5,675,451.0,336.0
p_0552.jpg,103931.0,440,451.0,336.0
p_0962.jpg,129953.0,332,451.0,336.0
p_0527.jpg,123989.5,245,436.1031987958813,322.7506777684595
p_1172.jpg,128058.0,298,450.00444442249676,336.00595232822883
p_0215.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0969.jpg,145262.0,63,455.0890022841686,328.0746866187637
p_0873.jpg,124422.0,429,453.1313275420273,318.8306760648981
p_0796.jpg,128300.0,208,337.013352851189,449.02783878062615
p_0116.jpg,93540.5,398,435.6604182158393,331.03776219639957
p_0369.jpg,122868.0,59,451.0,336.0
p_0589.jpg,126488.0,224,451.0,336.0
p_1055.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0486.jpg,151357.5,16,451.0,336.0
p_0934.jpg,90735.5,129,457.93012567421243,323.39449593337235
p_1042.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0414.jpg,143201.0,86,451.0,336.0
p_0164.jpg,139518.5,175,451.0,336.0
p_0641.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0944.jpg,135722.0,226,451.0,336.0
p_1130.jpg,151357.5,16,451.0,336.0
p_0644.jpg,145262.0,63,455.0890022841686,328.0746866187637
p_1163.jpg,149094.0,32,451.01773801038024,333.00600595184466
p_0313.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_1008.jpg,88838.0,166,459.8369276167368,324.11880537852164
p_0058.jpg,148633.0,36,335.0,450.0
p_0364.jpg,104513.5,387,308.93364983439403,473.44799080786055
p_0656.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0857.jpg,108123.5,520,435.6432026326131,331.6157414840255
p_0057.jpg,144512.0,94,451.0,336.0
p_1117.jpg,88820.0,375,454.12883634492977,316.76489704511135
p_0772.jpg,90735.5,129,457.93012567421243,323.39449593337235
p_1175.jpg,103931.0,440,451.0,336.0
p_0048.jpg,91207.0,347,387.4751604941922,341.8786334359022
p_0997.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0933.jpg,98008.0,339,336.05356715857073,450.0711054933431
p_0729.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0967.jpg,91207.0,347,387.4751604941922,341.8786334359022
p_1137.jpg,133105.0,231,450.111097397076,329.07445965920846
p_0717.jpg,95870.5,312,336.00595232822883,451.00443456799843
p_0988.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0960.jpg,108102.0,221,449.25939055294106,324.68138228115265
p_0829.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0585.jpg,128058.0,298,450.00444442249676,336.00595232822883
p_0978.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_0662.jpg,103207.0,423,332.3988567970714,453.47657050833396
p_0760.jpg,81625.5,336,465.46858110940207,302.9488405655318
p_0282.jpg,104513.5,387,308.93364983439403,473.44799080786055
p_0551.jpg,128584.5,125,451.0,336.0
p_0069.jpg,107211.0,231,448.68363018946883,323.012383663537
p_0817.jpg,123479.5,318,451.0,336.0
p_0919.jpg,127395.0,233,438.6570414344217,332.54323027239633
p_0243.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0587.jpg,81625.5,336,465.46858110940207,302.9488405655318
p_0532.jpg,145609.0,152,451.0,336.0
p_0743.jpg,108102.0,221,449.25939055294106,324.68138228115265
p_0928.jpg,84144.5,495,375.7406020115473,383.98567681620625
p_0711.jpg,145609.0,152,451.0,336.0
p_0470.jpg,145917.5,102,332.03764846776033,455.03955871989854
p_0684.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0175.jpg,126187.5,250,450.28435460273323,336.1800113034682
p_1109.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_1098.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0888.jpg,145731.0,64,449.0901913869863,328.0746866187637
p_0449.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0727.jpg,112031.5,555,324.4225639501667,455.80368581221455
p_0030.jpg,149200.0,28,451.0,336.0
p_0484.jpg,91207.0,347,387.4751604941922,341.8786334359022
p_0031.jpg,105393.0,582,285.07016680108774,477.74574828040073
p_0239.jpg,95870.5,312,336.00595232822883,451.00443456799843
p_0601.jpg,148203.0,39,451.0,336.0
p_1166.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_0098.jpg,99265.0,471,336.0372003216311,451.0543204537564
p_0399.jpg,88820.0,375,454.12883634492977,316.76489704511135
p_0242.jpg,131235.0,291,450.0,335.0
p_0792.jpg,91207.0,347,387.4751604941922,341.8786334359022
p_0378.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0225.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_1014.jpg,102930.5,532,306.96742498187,445.24599942054505
p_0162.jpg,148841.5,40,335.0,450.0
p_0516.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_0512.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0939.jpg,74680.5,66,350.30415355801875,402.85605369660266
p_0393.jpg,98625.0,449,451.0,336.0
p_1169.jpg,148077.0,39,335.0,450.0
p_0557.jpg,144388.0,87,451.0,336.0
p_0375.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0677.jpg,144512.0,94,451.0,336.0
p_1114.jpg,96884.0,453,336.0372003216311,451.0543204537564
p_0993.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0319.jpg,92965.0,481,337.50259258263486,415.88580163309257
p_0312.jpg,108123.5,520,435.6432026326131,331.6157414840255
p_0507.jpg,148077.0,39,335.0,450.0
p_0009.jpg,112031.5,555,324.4225639501667,455.80368581221455
p_0827.jpg,133549.5,171,450.0,335.0
p_0192.jpg,135722.0,226,451.0,336.0
p_0152.jpg,126187.5,250,450.28435460273323,336.1800113034682
p_0209.jpg,131976.0,188,332.05421244128195,452.07079091664394
p_0735.jpg,149370.5,28,451.0,336.0
p_0721.jpg,139518.5,175,451.0,336.0
p_0629.jpg,144512.0,94,451.0,336.0
p_0518.jpg,98008.0,339,336.05356715857073,450.0711054933431
p_0839.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_0429.jpg,140539.0,111,451.0,336.0
p_0346.jpg,122868.0,59,451.0,336.0
p_1054.jpg,149370.5,28,451.0,336.0
p_0534.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_1046.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0983.jpg,106679.0,399,447.59133146208274,333.4336515710434
p_0309.jpg,134608.0,207,335.0373113550191,448.0546841625473
p_1051.jpg,122655.0,95,451.0,336.0
p_1108.jpg,119388.5,591,444.6268098079557,337.24916604789405
p_0562.jpg,149315.5,29,452.0099556425721,334.0134727821619
p_0075.jpg,147685.0,47,451.03990954238185,333.0375354220602
p_0424.jpg,135816.0,179,450.0,335.0
p_0412.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0043.jpg,110320.0,480,451.0,336.0
p_0037.jpg,150755.5,14,451.0,336.0
p_1076.jpg,98504.0,448,335.2924096963723,451.4000443065995
p_1038.jpg,100217.5,404,461.39137399825756,318.2656123428983
p_0247.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0959.jpg,146258.5,53,457.08861285313156,328.0746866187637
p_0627.jpg,71138.0,112,451.0,336.0
p_0463.jpg,146672.0,54,451.03990954238185,332.03764846776033
p_0291.jpg,105105.0,337,335.0373113550191,450.05444115129006
p_1066.jpg,127267.5,233,442.5980117442915,329.4389169481954
p_0909.jpg,144512.0,94,451.0,336.0
p_0762.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0125.jpg,91207.0,347,387.4751604941922,341.8786334359022
p_0853.jpg,135802.5,232,451.0,336.0
p_0377.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0092.jpg,76108.5,675,451.0,336.0
p_0130.jpg,131235.0,291,450.0,335.0
p_0086.jpg,135700.5,229,451.0,336.0
p_1077.jpg,108123.5,520,435.6432026326131,331.6157414840255
p_1120.jpg,132640.5,270,451.0,336.0
p_1143.jpg,135816.0,179,450.0,335.0
p_0722.jpg,149370.5,28,451.0,336.0
p_0675.jpg,134608.0,207,335.0373113550191,448.0546841625473
p_0006.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_0864.jpg,131235.0,291,450.0,335.0
p_0989.jpg,151500.0,6,451.0,336.0
p_0298.jpg,131235.0,291,450.0,335.0
p_0917.jpg,110320.0,480,451.0,336.0
p_0667.jpg,133549.5,171,450.0,335.0
p_1151.jpg,124609.0,259,436.033255612459,325.74376433018637
p_0802.jpg,128852.0,351,450.32099662351965,330.25596133908016
p_0129.jpg,122566.5,365,463.24939287601876,321.895945920417
p_0350.jpg,146672.0,54,451.03990954238185,332.03764846776033
p_0460.jpg,145917.5,102,332.03764846776033,455.03955871989854
p_0236.jpg,144388.0,87,451.0,336.0
p_0859.jpg,149094.0,32,451.01773801038024,333.00600595184466
p_0496.jpg,108640.5,407,464.0366364846638,323.74835906920055
p_0367.jpg,139518.5,175,451.0,336.0
p_0076.jpg,133549.5,171,450.0,335.0
p_0999.jpg,151500.0,6,451.0,336.0
p_0390.jpg,84144.5,495,375.7406020115473,383.98567681620625
p_0709.jpg,144388.0,87,451.0,336.0
p_0068.jpg,96884.0,453,336.0372003216311,451.0543204537564
p_0280.jpg,147259.5,98,452.07079091664394,334.0538878684096
p_0440.jpg,144388.0,87,451.0,336.0
p_0707.jpg,147259.5,98,452.07079091664394,334.0538878684096
p_0157.jpg,122868.0,59,451.0,336.0
p_0998.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_0141.jpg,133105.0,231,450.111097397076,329.07445965920846
p_0738.jpg,149200.0,28,451.0,336.0
p_0761.jpg,122868.0,59,451.0,336.0
p_0915.jpg,126187.5,250,450.28435460273323,336.1800113034682
p_1099.jpg,139617.0,30,451.0,336.0
p_0769.jpg,146752.0,85,333.0375354220602,447.0548064835004
p_0553.jpg,106567.0,182,451.0,336.0
p_0176.jpg,107407.0,502,454.47222137332,321.27869521647403
p_0305.jpg,102930.5,532,306.96742498187,445.24599942054505
p_0186.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0574.jpg,149094.0,32,451.01773801038024,333.00600595184466
p_0181.jpg,151500.0,6,451.0,336.0
p_0396.jpg,147484.0,48,451.0,336.0
p_0698.jpg,147003.0,52,451.01773801038024,333.0135132393279
p_1093.jpg,135722.0,226,451.0,336.0
p_0218.jpg,103931.0,440,451.0,336.0
p_1123.jpg,95870.5,312,336.00595232822883,451.00443456799843
p_0935.jpg,76018.0,674,451.0,336.0
p_0847.jpg,108416.0,678,325.7299494980466,453.8116349323803
p_0314.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_0050.jpg,147362.0,52,451.0,336.0
p_0149.jpg,133549.5,171,450.0,335.0
p_0277.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_0943.jpg,144388.0,87,451.0,336.0
p_1033.jpg,121011.5,310,488.9468273749202,290.36700914532287
p_0916.jpg,105105.0,337,335.0373113550191,450.05444115129006
p_0861.jpg,98008.0,339,336.05356715857073,450.0711054933431
p_0511.jpg,99265.0,471,336.0372003216311,451.0543204537564
p_1034.jpg,144062.0,76,457.2461044120551,322.18783341398847
p_0468.jpg,105105.0,337,335.0373113550191,450.05444115129006
p_0091.jpg,76018.0,674,451.0,336.0
p_0001.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_0093.jpg,127395.0,233,438.6570414344217,332.54323027239633
p_0221.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_0588.jpg,149315.5,29,452.0099556425721,334.0134727821619
p_0301.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_0096.jpg,142049.0,151,455.2812317677943,329.21877224727024
p_1035.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0403.jpg,145638.0,115,451.0,336.0
p_0640.jpg,107616.0,432,323.6108774438832,422.26650352591315
p_0408.jpg,107211.0,231,448.68363018946883,323.012383663537
p_0241.jpg,131235.0,291,450.0,335.0
p_0147.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_0016.jpg,114587.0,387,451.0,336.0
p_0650.jpg,136364.5,218,337.013352851189,449.01781701843413
p_0671.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0322.jpg,140448.0,136,449.01781701843413,336.0133925902359
p_0365.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_0153.jpg,110320.0,480,451.0,336.0
p_0170.jpg,135802.5,232,451.0,336.0
p_1107.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_1052.jpg,148287.0,42,337.0237380363585,449.040087297337
p_0117.jpg,126488.0,224,451.0,336.0
p_0481.jpg,133772.0,58,449.01781701843413,336.0133925902359
p_1039.jpg,135802.5,232,451.0,336.0
p_0251.jpg,106679.0,399,447.59133146208274,333.4336515710434
p_1150.jpg,150755.5,14,451.0,336.0
p_0679.jpg,129431.0,275,451.32028538500236,330.21810973960834
p_0877.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_1101.jpg,137389.5,193,335.0,450.0
p_0501.jpg,84144.5,495,375.7406020115473,383.98567681620625
p_0053.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0764.jpg,124609.0,259,436.033255612459,325.74376433018637
p_0078.jpg,108416.0,678,325.7299494980466,453.8116349323803
p_0264.jpg,102097.5,132,451.0,336.0
p_0003.jpg,106887.5,517,454.2598375379448,321.27869521647403
p_0387.jpg,108416.0,678,325.7299494980466,453.8116349323803
p_1128.jpg,148841.5,40,335.0,450.0
p_1173.jpg,114609.5,447,482.18772278024665,304.9622927510875
p_0237.jpg,129953.0,332,451.0,336.0
p_1156.jpg,150755.5,14,451.0,336.0
p_0167.jpg,122868.0,59,451.0,336.0
p_1094.jpg,93540.5,398,435.6604182158393,331.03776219639957
p_1131.jpg,114587.0,387,451.0,336.0
p_0747.jpg,122868.0,59,451.0,336.0
p_0886.jpg,106567.0,182,451.0,336.0
p_0411.jpg,103931.0,440,451.0,336.0
p_0444.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_1090.jpg,144208.0,84,449.040087297337,331.03776219639957
p_0808.jpg,100120.0,403,306.0228749619871,477.59501672442104
p_0269.jpg,112561.0,356,327.9908535310093,437.6494030614003
p_0889.jpg,107211.0,231,448.68363018946883,323.012383663537
p_0101.jpg,147259.5,98,452.07079091664394,334.0538878684096
p_0892.jpg,81625.5,336,465.46858110940207,302.9488405655318
p_0957.jpg,103931.0,440,451.0,336.0
p_0929.jpg,99811.0,405,458.57714727186305,328.3900120283807
p_0696.jpg,84144.5,495,375.7406020115473,383.98567681620625
p_1013.jpg,99068.5,290,450.00444442249676,336.00595232822883
p_1110.jpg,151357.5,16,451.0,336.0
p_0797.jpg,98625.0,449,451.0,336.0
p_0466.jpg,88838.0,166,459.8369276167368,324.11880537852164
p_0632.jpg,114587.0,387,451.0,336.0
p_0182.jpg,114177.5,480,463.09502264654066,325.4796460610095
p_1174.jpg,99226.5,346,451.0,336.0
p_0020.jpg,122868.0,59,451.0,336.0
p_0275.jpg,148379.0,38,452.0398212547209,331.03776219639957
p_0931.jpg,132640.5,270,451.0,336.0
p_0019.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_1141.jpg,106600.0,240,449.7554891271478,321.62400407929755
p_0433.jpg,85886.0,526,282.7083302628347,521.1765535785354
p_1065.jpg,100217.5,404,461.39137399825756,318.2656123428983
p_0622.jpg,128300.0,208,337.013352851189,449.02783878062615
p_0183.jpg,108024.0,482,451.0277153346566,334.0239512370333
p_0138.jpg,119007.0,426,336.5947117825828,446.8165171521751
p_0682.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_0389.jpg,112031.5,555,324.4225639501667,455.80368581221455
p_0620.jpg,131235.0,291,450.0,335.0
p_0254.jpg,110320.0,480,451.0,336.0
p_0841.jpg,145917.5,102,332.03764846776033,455.03955871989854
p_1048.jpg,147003.0,52,451.01773801038024,333.0135132393279
p_1058.jpg,144512.0,94,451.0,336.0
p_0753.jpg,131032.5,348,337.53518335130633,440.70965498840616
p_0288.jpg,98625.0,449,451.0,336.0
p_1136.jpg,99811.0,405,458.57714727186305,328.3900120283807
p_0210.jpg,149552.5,28,334.0059879702758,450.00999988889134
p_0528.jpg,76018.0,674,451.0,336.0
p_0310.jpg,143201.0,86,451.0,336.0
p_0895.jpg,147484.0,48,451.0,336.0
p_1121.jpg,103207.0,423,332.3988567970714,453.47657050833396
p_0812.jpg,148318.0,43,452.00442475710344,335.0014925339886
p_0642.jpg,135802.5,232,451.0,336.0
p_0734.jpg,126187.5,250,450.28435460273323,336.1800113034682
p_0513.jpg,136364.5,218,337.013352851189,449.01781701843413
p_0581.jpg,123989.5,245,436.1031987958813,322.7506777684595
p_0635.jpg,115285.5,336,419.98690455774926,338.49224511057855
p_0881.jpg,111428.0,563,322.158346159152,453.3982796614914
p_0654.jpg,108640.5,407,464.0366364846638,323.74835906920055
